position,rank,KDA,KP,csmin,damageDealtToChampions,damageDealtToObjectives,damageDealtToTurrets,visionScore,visionWardsBoughtInGame
JUNGLE_NONE,DIAMOND_I,4.200679631025435,0.5599992096047417,1.6280087993961352,14868.48855921549,10658.041740005028,2124.1345235101835,28.091274830274077,2.5486547648981643
JUNGLE_NONE,DIAMOND_II,4.169048520853934,0.5522093341944415,1.6267179364907427,15207.920929455031,10785.514042126379,2147.2943831494485,27.033767970578403,2.2335339351387495
JUNGLE_NONE,DIAMOND_III,4.132659696560686,0.5479010932634772,1.5765902361174344,15271.381433117524,10827.760122901349,2121.9487545265006,26.60660594754746,2.0527817403708988
JUNGLE_NONE,DIAMOND_IV,4.132282008599216,0.5424864118119876,1.6072544703643599,15685.260445577976,10734.562523441602,2055.263371089941,26.52914259995499,1.8809541669792214
JUNGLE_NONE,DIAMOND_V,3.964792131930828,0.5341264365300922,1.599839738902026,15943.418068946698,10974.995042750592,2050.222007458614,25.670092777878843,1.6075131890121885
JUNGLE_NONE,GOLD_I,3.919345769714212,0.5225000394693179,1.5820738726886512,16142.315724268763,11233.68634700633,2071.3189570065238,24.6148976944966,1.2301244700826575
JUNGLE_NONE,GOLD_II,3.7659106989931863,0.5160652124084593,1.578343440845465,16155.743046132971,10984.698524423338,1991.5628731343284,24.158836499321573,1.1527137042062414
JUNGLE_NONE,GOLD_III,3.741485498435451,0.5127370574007465,1.5803983839065179,16134.688392659162,11025.134582023557,1970.6902056947579,24.22705988234834,1.124055982365294
JUNGLE_NONE,GOLD_IV,3.6432529344390803,0.5067076608108737,1.575295337342195,16214.948810482789,10895.263057837925,1923.9558240695987,23.94444981472531,1.0409107996348208
JUNGLE_NONE,GOLD_V,3.578251085659625,0.5003769741807523,1.5701384878958624,16269.808368647122,10842.810876646776,1915.960530235329,23.305894279646765,0.9529485812024946
JUNGLE_NONE,MASTER_I,4.293813654168263,0.5683460427542255,1.5758050786229116,14348.246808510637,10238.864775413711,2119.2070921985814,28.819385342789598,2.878486997635934
JUNGLE_NONE,PLATINUM_I,4.199091726789462,0.5397846318052696,1.6022247540234722,15690.144309861702,11494.434330651722,2141.604582843713,25.96958329567025,1.6307963481876526
JUNGLE_NONE,PLATINUM_II,3.9567322197331047,0.5326546356098375,1.5762558422908934,15671.83034294336,11153.442258288138,2010.974697223015,25.348448395383926,1.4929657872201607
JUNGLE_NONE,PLATINUM_III,3.7739322333339405,0.5249964790377217,1.6022096062007063,15967.063894203087,11099.642043871543,2003.8576868069615,24.967291368710413,1.4099073162577314
JUNGLE_NONE,PLATINUM_IV,3.740163307637129,0.5198363710214859,1.5950313043344286,16221.294334408107,11031.996315062182,1984.9627821280517,24.99572547213266,1.3146015660985721
JUNGLE_NONE,PLATINUM_V,3.7524190503841104,0.5184411144022325,1.596213757513293,16452.053479860286,11066.250455187277,2000.094939060642,24.64877192330559,1.2304455261593341
JUNGLE_NONE,SILVER_I,3.8563267889208195,0.5045061649326092,1.5617750914606352,16223.640649513649,11281.99143002824,2057.387590210229,23.00625588327581,0.9380589112017571
JUNGLE_NONE,SILVER_II,3.5856748564844927,0.4959105229948391,1.5502136654566663,15983.351470246247,10622.167624867574,1883.620610578538,22.480807989457638,0.831561199968993
JUNGLE_NONE,SILVER_III,3.406751484782,0.4876350426137074,1.547734221318587,15986.705077976418,10406.5768226195,1829.1533536198808,22.108678838595157,0.7822365918600228
JUNGLE_NONE,SILVER_IV,3.2897323257519933,0.47811324349129836,1.545068079460184,16027.999790250253,10221.177274699841,1785.8251699696225,21.342854043107188,0.6706133371908
JUNGLE_NONE,SILVER_V,3.146885195376269,0.4682146649008769,1.5332522932183508,15916.43258466977,9992.393576039312,1722.4630275876805,20.727574084025562,0.5948735213948579
JUNGLE_NONE,UNRANKED,3.001165890486352,0.45219810702203894,1.3757591696163511,13388.583817045706,8647.812573349827,1459.7927490722238,19.398356963872235,0.6179465220287372
MIDDLE_SOLO,BRONZE_I,3.35875320492348,0.48160903444054454,4.765549733818568,23086.00585925326,5633.505059319745,3061.1670094953147,17.120488686654614,0.58187371439257
MIDDLE_SOLO,BRONZE_II,3.163658771707682,0.4764770655221471,4.585062228021242,22993.09223320395,5368.700812292425,2905.7572526109398,16.617122163979033,0.5484374374774919
MIDDLE_SOLO,BRONZE_III,3.068598999394372,0.4689694799557057,4.4684196896708155,23043.175938389566,5322.290067744996,2887.2241322241102,16.20005737361255,0.49506807599796987
MIDDLE_SOLO,BRONZE_IV,3.0197505773040554,0.46349836719221416,4.314447158714165,23126.19755645249,5325.141622122832,2887.985736882295,15.465201265408531,0.4062670448347333
MIDDLE_SOLO,BRONZE_V,2.7141992944471767,0.44656224417334256,4.022151370173595,22085.64788896212,4835.632652269996,2588.0177179855,14.20548210754856,0.3309812739890668
MIDDLE_SOLO,CHALLENGER_I,4.092264764822237,0.5042431522757327,7.162906879571072,19257.147509578543,5498.250957854406,2960.911877394636,21.21072796934866,2.2298850574712645
MIDDLE_SOLO,DIAMOND_I,3.944131768098219,0.5030495714570872,6.8273190394549665,20827.406492387247,5697.037345590347,3039.8868141338694,20.82361390405056,1.8190175237000863
MIDDLE_SOLO,DIAMOND_II,3.821961783520121,0.5044686918677028,6.6211146454424386,21133.5756543564,5640.750627465041,2941.4639655790606,20.712800286841162,1.7208676945141628
MIDDLE_SOLO,DIAMOND_III,3.7593690667476247,0.49981122066203415,6.481912889301575,21342.433213888547,5834.7895712344,3018.3412825898927,20.485728407265537,1.6311627332262448
MIDDLE_SOLO,DIAMOND_IV,3.765195499419978,0.5013376336502281,6.4080437150560385,22230.867869000904,5974.575535768186,3193.4083157259283,20.425747057047992,1.5155448234228797
MIDDLE_SOLO,DIAMOND_V,3.634808658125152,0.5019522143324076,6.247098167978955,22493.92255342951,5910.969026033048,3182.8224532127624,20.07220267089286,1.336238842146969
MIDDLE_SOLO,GOLD_I,3.747302839788717,0.5035925294110143,5.8678494438006705,23118.785876480575,6145.228709367265,3293.227379661641,19.948939304052534,1.1377984166274573
MIDDLE_SOLO,GOLD_II,3.5744368514717713,0.49910469916220124,5.774502937749737,22840.889264329984,5947.2899436254775,3200.0223222101613,19.614447284568787,1.0552190202738192
MIDDLE_SOLO,GOLD_III,3.5109223616605214,0.49893778958404494,5.714184525231643,23007.662504473694,5865.55573229411,3155.24160602325,19.41774366723665,1.031600853647221
MIDDLE_SOLO,GOLD_IV,3.4296185885933452,0.49406568032094,5.60943845100833,22839.884937238494,5787.420257277664,3103.308722068904,19.07531380753138,0.9597057776195139
MIDDLE_SOLO,GOLD_V,3.429628894819989,0.4930229854349523,5.509758314348855,22951.832304837313,5755.89071384387,3146.587969813188,18.85065940863541,0.901308919955462
MIDDLE_SOLO,MASTER_I,4.204291642414476,0.5119351662081383,6.917784333933043,20455.89639861865,5652.760730143069,2996.7360631475085,21.24469659595461,2.0518006906758757
MIDDLE_SOLO,PLATINUM_I,3.956643388539931,0.507764236749989,6.2503422762968786,22510.62566748122,6342.576794280026,3349.5467010589196,20.318037831477962,1.3371345823151417
MIDDLE_SOLO,PLATINUM_II,3.721717924652548,0.5044568502907877,6.121680752813705,22416.15662727023,6028.484681903715,3176.447195382371,20.17371080618221,1.274858870541472
MIDDLE_SOLO,PLATINUM_III,3.5523101804384094,0.49966147578558184,6.038343845136731,22605.78155866507,5952.118995061359,3153.1149730619577,19.976204729123015,1.2266536964980546
MIDDLE_SOLO,PLATINUM_IV,3.490564796971191,0.4968439152545038,5.9537795537983325,22742.261795562157,5904.8946801596885,3165.569863522421,19.881589453161265,1.161117816358741
MIDDLE_SOLO,PLATINUM_V,3.4796711144484402,0.4979480113359661,5.864311117631248,23065.132951833268,5866.14037511041,3151.030106556915,19.578498806637725,1.0833286350566613
MIDDLE_SOLO,SILVER_I,3.720061912347482,0.4996941265932275,5.505186197924637,23189.278791550714,6083.369702508703,3330.6628089668416,18.925324241895236,0.8867335517195346
MIDDLE_SOLO,SILVER_II,3.431771548554372,0.49263537330988544,5.334301845305607,22844.777082578898,5740.791668343191,3127.631660832361,18.542281951206427,0.8202497351091083
MIDDLE_SOLO,SILVER_III,3.3154666576801377,0.4876382352375458,5.1881006131621135,22828.898683824118,5589.413093680754,3037.635502042342,18.202198520970715,0.7711509197212804
MIDDLE_SOLO,SILVER_IV,3.24569126123374,0.48313997512341783,5.024464886257464,22808.08356774496,5538.510540709486,3015.1484919518675,17.82892639474918,0.703609939052977
MIDDLE_SOLO,SILVER_V,3.1335710537484505,0.47743868509264353,4.844424546386611,22629.59067433453,5347.8849750841,2892.792472187714,17.27172289610698,0.6454962940215798
MIDDLE_SOLO,UNRANKED,3.003988999847472,0.45360533227695377,4.806849813207509,19598.417891672358,4681.422384358265,2480.2135643172915,16.077849261402438,0.6025590338928225
TOP_SOLO,BRONZE_I,3.0219825435396417,0.4033243475766119,5.074573209170781,20572.966037322425,6671.699704196034,3673.258664134682,16.21281451995764,0.5073038016287478
TOP_SOLO,BRONZE_II,2.8837520397077077,0.3990323073908153,4.926659368577497,20564.23137374791,6602.530185048645,3590.896883485892,15.780980811768302,0.46578668153290054
TOP_SOLO,BRONZE_III,2.812671209913588,0.39458056391784335,4.8035044730404115,20733.035511305556,6438.34589279143,3521.055382916956,15.428588952038272,0.4240299300813673
TOP_SOLO,BRONZE_IV,2.733894224541044,0.3916912922141714,4.637919026176903,21150.904596465796,6482.946437051663,3530.9273413481965,14.765427778749782,0.3543452723137294
TOP_SOLO,BRONZE_V,2.526767738616241,0.37959997146374314,4.354818859371391,20357.619384506543,5987.917014503007,3237.4008135833037,13.431694375663247,0.28004952246197384
TOP_SOLO,CHALLENGER_I,3.5456819669116655,0.44623305424508597,6.783408890044872,16669.264501160094,5526.341067285382,3427.890951276102,21.809744779582367,2.354988399071926
TOP_SOLO,DIAMOND_I,3.255065762690679,0.43141178680485115,6.564470175928395,17459.238081884465,5882.062815479529,3258.7969713965226,20.181716208637127,1.4537296690970274
TOP_SOLO,DIAMOND_II,3.23599953842581,0.4323058456044883,6.584509624755444,17831.312414500684,6113.10208618331,3417.24743502052,19.53266073871409,1.2715458276333789
TOP_SOLO,DIAMOND_III,3.250025754469996,0.4311359254897562,6.520863987068192,18284.331973423476,6223.438512647162,3507.2390721529314,19.1570113066791,1.1985079846135913
TOP_SOLO,DIAMOND_IV,3.239968468118788,0.43132734229416303,6.399544010082795,18728.18976962124,6351.563607965639,3546.7100351425224,19.09035532994924,1.1133151112846544
TOP_SOLO,DIAMOND_V,3.1132866991339307,0.42966285146507793,6.363878878954365,19382.043882529102,6440.21694923441,3568.177196541564,18.837535622856592,1.0501376612085205
TOP_SOLO,GOLD_I,3.232303665632725,0.4315581970439926,6.026408151068032,20193.479632691273,6863.051431189371,3742.191821205904,18.653387247774038,0.8983925263430472
TOP_SOLO,GOLD_II,3.088897667339571,0.4248282284374664,5.97261338757562,20083.22716615249,6663.794834728956,3642.2324724548257,18.42894667254297,0.8611546936976642
TOP_SOLO,GOLD_III,3.0416305779317567,0.42276393319757116,5.921532538988863,20299.28643923694,6718.978824592167,3703.1743317923374,18.30364259524948,0.8379164673999682
TOP_SOLO,GOLD_IV,3.0153171494125233,0.4205171537195855,5.847461289930915,20330.926337328267,6702.822847570436,3669.273401839318,18.17180086794235,0.8091763541924314
TOP_SOLO,GOLD_V,3.0086076719169363,0.4185594413568186,5.7491995757429395,20447.75718297796,6731.42659170808,3697.4006782125466,17.958386033402714,0.7683470934459372
TOP_SOLO,MASTER_I,3.492067285661244,0.43669930938323226,6.7182012984172905,17018.108190976785,5904.577748576435,3362.1953569864213,20.814279456855015,1.6701708278580816
TOP_SOLO,PLATINUM_I,3.374529265827792,0.4367507344947921,6.325401627772313,19310.250878978535,6910.021835677276,3744.219513323464,19.270216506291636,1.0546354552183568
TOP_SOLO,PLATINUM_II,3.1063246788800005,0.43074824055675953,6.220918126316921,19272.788155718586,6598.636974683008,3590.8808150629743,18.799902463848014,0.9961197574318307
TOP_SOLO,PLATINUM_III,3.047031764921565,0.4275232943773241,6.1525014596797245,19554.25394595011,6578.20642131198,3552.1697528487834,18.891438250692946,0.984023714197721
TOP_SOLO,PLATINUM_IV,2.992244417974136,0.42464362622685875,6.119496111115789,20002.50722599044,6598.742677663018,3609.2795591182366,18.7154115924156,0.94754894404193
TOP_SOLO,PLATINUM_V,2.9827151973614625,0.4250567507199041,6.054307405713374,20264.34721128867,6663.126230024403,3657.6486164685507,18.53176415020074,0.8935290876170984
TOP_SOLO,SILVER_I,3.204776344078653,0.4218023005638264,5.725220113354761,20376.358269600805,7013.979019544642,3862.604653207138,17.992283724519197,0.758373135640402
TOP_SOLO,SILVER_II,3.037807184370333,0.41503123812955717,5.583042692450696,20188.558444152364,6761.117957837225,3704.5601128807793,17.637080562857584,0.7137840832946756
TOP_SOLO,SILVER_III,2.947588559037235,0.411032185771022,5.455342070338222,20318.00656830452,6656.038383326511,3650.0319644492956,17.23361984394592,0.6689210698994938
TOP_SOLO,SILVER_IV,2.8696088180311126,0.4053791448645201,5.312282960835861,20361.032898219037,6585.5620503798245,3600.55410351794,16.897443734577795,0.6074801887566068
TOP_SOLO,SILVER_V,2.8166629493393405,0.4011058917966977,5.132326769018674,20277.813195537972,6407.519822418652,3492.7725714890635,16.44889574042953,0.5579058104299268
TOP_SOLO,UNRANKED,2.593243472599526,0.3747959057821333,4.881053512460779,16909.20080367394,5220.378817451206,2781.306027554535,14.83857634902411,0.4681687715269805
